石油学报,从原油地球化学特征看致密油聚集机制——以柴达木盆地西部扎哈泉油藏为例,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDA5MDAzGghrOTY2OHl0ZA%3D%3D,"何媛媛,张斌,桂丽黎,张国卿,袁莉","2020, 41(9)","以柴达木盆地西部扎哈泉地区致密油勘探区为研究对象,选取下干柴沟组上段和上干柴沟组原油和烃源岩样品进行实验分析,对不同层段原油和烃源岩中生物标志化合物特征的对应关系进行了精细对比,探讨了致密油的生成和运移过程,并对存在另一套与下干柴沟组上段和上干柴沟组不同的潜力烃源岩进行了推断.扎哈泉地区共发现4类原油:第1类主要为来自上干柴沟组的自生自储型原油;第2类主要为分布在上干柴沟组Ⅳ砂组和Ⅵ砂组中的原油,在扎2井和扎3井形成工业油流,其来源为下干柴沟组上段和上干柴沟组烃源岩的混合;第3类主要为赋存在上干柴沟组Ⅲ砂组中的原油,其中,上干柴沟组Ⅲ砂组是现阶段开发原油的主力产层之一,其原油主要来源于下干柴沟组上段烃源岩,属于深层油源充注;第4类主要为分布在下干柴沟上段的原油,根据生物标志化合物特征推断其来源于深层下干柴沟组下段.扎哈泉地区的原油与其所在层位烃源岩的地球化学特征不完全一致,推断油源断层所形成的开放输导通道能够将深层烃源岩生成的油气向上运移至新近系.扎哈泉地区致密油的聚集、运移方向并不只局限于自生自储,如果存在开放性的断层或裂缝作为油气运移通道,致密油藏完全可能为远源成藏.远源供烃也可能形成规模性的油藏.","生物标志化合物,致密油,油源对比,柴达木盆地,扎哈泉地区"
石油学报,柴达木盆地东坪地区原油裂解气的发现及成藏模式,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDAyMDAyGghrOTY2OHl0ZA%3D%3D,"田继先,李剑,曾旭,孔骅,沙威,郭泽清,张静,付艳双","2020, 41(2)","柴达木盆地东坪地区发现了中国陆上地质储量最大的基岩气田——东坪气田,其天然气来源于侏罗系高成熟—过成熟阶段的裂解气,但深层裂解气藏的成因较为复杂,特别是在东坪气田以西的坪西和尖顶山构造带,由于不发育侏罗系,新发现的基岩气藏来源不明,影响了深层天然气的勘探认识.利用天然气组分和同位素分析数据,结合东坪地区地质特征对深层裂解气开展分析,建立了天然气的成藏模式.研究表明,东坪地区深层基岩气藏具有原油裂解气,基岩储层中发育沥青包裹体,表明该地区发育古油藏裂解气.柴达木盆地北缘的侏罗系烃源岩以湖相泥岩为主,有机质丰度高、类型好,经历了长期的深埋过程,具备形成原油裂解气的物质基础和温度条件.东坪地区深层基岩气藏的成藏具有早期充油、后期高温裂解、晚期调整的特征.东坪地区原油裂解气的发现拓展了柴达木盆地北缘天然气的勘探领域,对深化柴达木盆地深层天然气勘探具有重要指导意义.","原油裂解气,古油藏,成藏模式,柴达木盆地,湖相泥岩"
石油学报,川中地区龙王庙组优质储层发育的主控因素及成因机制,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDA0MDA1GghrOTY2OHl0ZA%3D%3D,"杨威,魏国齐,谢武仁,马石玉,金惠,苏楠,孙爱,沈珏红,郝翠果,武赛军","2020, 41(4)","基于钻井、地震和测井等资料,研究川中地区下寒武统龙王庙组储层特征,分析优质储层发育的主控因素,建立优质储层发育模式.结果 表明:①川中地区龙王庙组优质储层主要发育于局限台地相的台内颗粒滩中,以厚层块状颗粒白云岩为主;②储层主要的储集空间为溶孔、溶洞和裂缝,并根据储集空间的不同,可将储层划分为裂缝-溶蚀孔洞型、裂缝-溶蚀孔隙型和裂缝-晶间孔型3类,其中裂缝-溶蚀孔洞型储层质量好,为优质储层;③高石梯 磨溪古隆起控制了颗粒滩沉积,层间岩溶作用和准同生白云石化作用是优质储层发育的基础,而古隆起与颗粒滩、多期溶蚀作用和裂缝等因素的有效配置可形成优质储层;④古隆起核部的颗粒滩储层发育较好,古隆起上相对古地貌高处的颗粒滩储层较好,单个颗粒滩的核部储层较好.","龙王庙组,四川盆地,下寒武统,优质储层,天然气勘探"
石油学报,基于笔石带特征的页岩等时地层测井划分方法及意义——以四川盆地及其周缘五峰组—龙马溪组为例,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDAzMDAyGghrOTY2OHl0ZA%3D%3D,"聂海宽,李东晖,姜涛,颜彩娜,杜伟,张光荣","2020, 41(3)","上奥陶统五峰组—下志留统龙马溪组页岩生物地层研究中,笔石作为全球公认的主导门类,为五峰组—龙马溪组页岩的精细划分提供依据.在四川盆地及其周缘地区,五峰组—龙马溪组的WF2—LM4笔石带页岩是页岩气的富集高产层段,目前主要通过岩心鉴定来划分笔石带,但取心井数量少限制了这一技术的大规模推广应用.为了克服现有技术的不足,有必要开发一种基于笔石带特征的页岩等时地层测井划分方法及系统,以达到快速、精准评价页岩气高产层段的目的.技术上,可通过标准井的笔石鉴定确定研究区的笔石带类型与自然伽马(GR)测井曲线的对应关系;对于研究区的新井,可根据GR测井曲线的各个局部峰初步确定各个笔石带的位置;某个局部峰在向上(浅层)方向上邻近的局部极小值或极大值所对应的半幅值可确定为该局部峰值所对应笔石带的上边界,也即上覆笔石带的下边界.平面上可依据沉积环境和沉积相首先划分出不同的地层分区,再在每个分区分别建立标准井笔石带与GR测井曲线的对应关系.页岩笔石带的测井划分方案能够对五峰组—龙马溪组页岩气富集高产层段的纵向和平面分布进行快速划分,为预测和评价页岩气勘探开发的富集高产层段提供技术手段.","页岩气,笔石带,等时地层,五峰组—龙马溪组,四川盆地"
石油学报,芳烃参数在湖相烃源岩成熟度评价中的适用性——以银根—额济纳旗盆地中生界烃源岩为例,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDA4MDAzGghrOTY2OHl0ZA%3D%3D,"陈治军,张佳琪,牛凌燕,高怡文,赵春晨,王小多","2020, 41(8)","芳烃参数在烃源岩和原油成熟度的研究中有广泛应用,但不同地区的应用效果不一,芳烃参数的影响因素及参数对不同地区、不同类型烃源岩成熟度评价的适用性争议很大.基于银根—额济纳旗盆地中生界湖相烃源岩的大量测试分析数据,通过系统分析各芳烃参数与镜质体反射率(Ro)的相关关系,探讨了芳烃参数在湖相烃源岩成熟度评价中的适用性.研究结果表明,对于甲基萘参数(MNR)、三甲基萘参数(TMNr3)和五甲基萘参数(PMNr),成熟度和沉积环境均不是其主要影响因素,因而其对成熟度也无指示意义,在评价湖相烃源岩成熟度时需慎用.三甲基萘参数(TMNr、TMNr1和TMNr2)以及四甲基萘参数(TeMNr)在Ro＜1.00％时分布较为分散,在Ro＞1.00％时对烃源岩的成熟度有很好的指示作用.二甲基萘参数DNR-1和二甲基菲参数DPR、DPR2与成熟度的关系较为相似.其中,DNR-1在Ro＜1.00％时对烃源岩的成熟度无指示作用,在Ro＞1.00％时随着Ro的增加而先增加后减小,在Ro约为2.00％时出现转折点;DPR和DPR2在Ro＜1.50％时对成熟度不具指示意义,在Ro＞1.50％时随着Ro的增加先增大后减小,在Ro约为2.20％时出现转折点.甲基菲参数MPI1、MPI2、MPI3、MPR、F1和F2在Ro为0.52％～2.35％时对烃源岩的成熟度有很好的指示作用.甲基二苯并噻吩(MDBT)的参数MDR和MDBI不受成熟度控制,但沉积环境对其影响较大,沉积古环境的还原性越强可能越容易引起4-MDBT富集.二甲基二苯并噻吩(DMDBT)参数[如4,6-DMDBT/1,4-DMDBT;2,4-DMDBT/1,4-DMDBT;2,6-DMDBT/1,4-DMDBT;4,6-DMDBT/(1,4-DMDBT+1,6-DMDBT)和(2,6-DMDBT+3,6-DMDBT)/(1,4-DMDBT+ 1,6-DMDBT)等比值关系]对烃源岩的成熟度有很好的指示作用,适用于湖相泥岩.甲基(屈)(MCH)参数3-MCH/1-MCH比值可以用于评价Ro＞1.00％的湖相烃源岩的成熟度.三芳甾烷C28 20S/(20S+ 20R)参数在有机质热演化过程中总体变化不大,对湖相烃源岩的成熟度不具有指示意义.","湖相烃源岩,芳烃参数,成熟度,中生界,银根—额济纳旗盆地"
石油学报,《石油学报》征稿简则,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDA5MDEyGghrOTY2OHl0ZA%3D%3D,['No Author'],"2020, 41(9)",No Abstract,
石油学报,原油包裹体中芳香烃组分类型与成熟度关系——以三肇凹陷扶余油层为例,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDA3MDA1GghrOTY2OHl0ZA%3D%3D,"斯尚华,赵靖舟,邹国亮,李军,孟祥宁,刘超","2020, 41(7)","为了明确油包裹体中芳香烃组分与原油成熟度的关系,基于原油的荧光性,利用单个包裹体组分无损分析的荧光光谱方法,对松辽盆地三肇凹陷扶余油层油包裹体荧光光谱进行了定量化描述.首先获取了储层油包裹体荧光颜色类型,然后获得了单个油包裹体荧光光谱图,并对比标准芳香烃在波长为365 nm单色光激发下的荧光光谱主峰波长特征值,最终划分了油气充注幕次及不同幕次油包裹体芳香烃组分类型.研究结果表明:扶余油层发育黄色、黄绿色、蓝绿色和蓝色4种荧光颜色油包裹体,代表了不同成熟度的油气充注.其中第1幕黄色荧光油包裹体主峰对应的波长(λmax)为576.0～584.5 nm,为低成熟度油充注;第2幕黄绿色荧光油包裹体λmax为528.7～546.3 nm,为中等成熟度油充注;第3幕蓝绿色荧光油包裹体λmax为491.6～516.1 nm,为中等成熟度油充注;第4幕蓝色荧光油包裹体λmax为440.6～456.5 nm,为高成熟度油充注.综合判定得出,三肇凹陷扶余油层在地质历史时期经历了4幕油气充注.油包裹体中芳香烃组分主要有十环芳香烃、并四苯,其次含有红荧烯,并含有少量的胆蒽、蒽;储层油包裹体总体表现出小分子量芳香烃少、大分子量芳香烃多的特征,说明储层包裹体中原油以低—中等成熟度原油为主.通过拟定油包裹体荧光光谱特征与芳香烃组分关系,从而为原油芳香烃组分类型及成熟度研究提供一定依据.","油包裹体,荧光光谱,主峰波长,芳香烃组分,原油成熟度"
石油学报,歧口凹陷歧北次凹沙河街组三段页岩油地质特征与勘探突破,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDA2MDAxGghrOTY2OHl0ZA%3D%3D,"赵贤正,周立宏,蒲秀刚,时战楠,韩国猛,吴佳朋,韩文中,张伟,高欢欢,马建英,汪虎","2020, 41(6)","歧口凹陷歧北次凹沙河街组三段(沙三段)湖泛期细粒沉积发育、烃源岩品质好、页岩油资源丰富,但其研究尚处于起步阶段,在沧东凹陷孔店组二段湖相页岩油工业化开发的带动下,落实其勘探前景势成必然.为探究歧北次凹沙三段页岩油的地质特征及勘探潜力,依据F39X1井、QY10-1-1井等多口井的岩心、分析化验、测井资料和录井资料,对沙三段页岩层系的地质特征、页岩油类型与富集模式、甜点的空间分布规律等开展了综合研究.歧北次凹沙三段的矿物组成和岩石类型多样,主要包括灰质白云质页岩、长英质页岩、混合质页岩及微晶白云岩、亮晶生屑白云岩、粉砂岩等;烃源岩的总有机碳(TOC)含量主要分布在1％～3％,以Ⅱ型干酪根为主且指示热演化成熟度的镜质体反射率(Ro)普遍高于0.7％;储集空间主要包括粒间孔、晶间孔、生物体腔孔、有机孔及层理缝、构造(微)缝等;页岩油的超越效应明显(油饱和度指数平均为116.3 mg/g)、荧光显示良好.在歧北次凹沙三段中识别出单一型和夹层型2类页岩油,构建了高TOC滞留型页岩油和低TOC运移型页岩油2种富集模式,并建立了基于油饱和度指数、TOC和脆性指数等多参数的甜点定量评价方法及标准.针对甜点区部署了QY10-1-1水平井,其初期的折算产油量达103.5t/d,预计可形成亿吨级增储新领域.勘探发现证实歧口凹陷的沙三段细粒岩段具备良好的页岩油勘探潜力.","陆相页岩油,页岩层系,沙河街组三段,歧北次凹,歧口凹陷"
石油学报,油田地热资源评价方法及应用,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDA1MDA0GghrOTY2OHl0ZA%3D%3D,"王社教,李峰,闫家泓,胡俊文,王凯鸿,任衡泰","2020, 41(5)","地热能的开发利用正成为中国新能源领域发展的重点.国家“十三五”(2016-2020年)地热能发展规划和一系列保障措施的出台将加快推动地热产业的发展.拥有丰富水热型地热资源的油田企业可将油田地热能用于原油集输、建筑物采暖、热洗油管等,替代燃油、燃气和燃煤.根据油田地热地质的特点,地热资源的评价可基于随机模拟法、单元容积法和类比法.通过随机模拟法和单元容积法对中国11个盆地或区块中埋深浅于4 km的水热型地热资源进行系统评价,地热资源量为31 784.45×1018J,地热水资源量为375085.18×108 m3,可采地热资源量为47.68×1018J/a.中国东部地区含油气盆地的地热资源普遍具有温度高、埋深浅、开发利用经济效益好的特点.地热资源的分级评价可为有序、规模化开发利用油田地热能奠定基础.","地热资源开发潜力,资源分级评价,地热资源评价方法,油田地热,含油气盆地"
石油学报,北部湾盆地海中凹陷与涠西南凹陷构造特征及成因机制,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEg1zeXhiMjAyMDA2MDA2GghrOTY2OHl0ZA%3D%3D,"颜世永,李月,吴智平,杨希冰,胡林","2020, 41(6)","北部湾盆地是中国南海北缘主要的含油气盆地之一,盆地内部油气富集差异明显.利用北部坳陷内高精度的地震资料,对坳陷内的两个重要凹陷的结构、断裂体系及构造样式进行了解剖,并讨论了造成两个凹陷构造特征差异明显的主要原因.研究结果表明,研究区发育NE向、NEE向及近EW向多组断裂体系,受伸展应力由NW-SE向转变为近NS向的影响,断裂体系在晚始新世发生转变,由NE-NEE向为主转变为近EW向,并沿NE-NEE向雁列展布.海中凹陷整体表现为简单半地堑,断裂体系简单,构造样式以伸展构造样式为主,局部发育断展型反转构造;涠西南凹陷则整体表现为多米诺式复杂半地堑,断裂体系复杂,构造样式同样以伸展构造为主,但沿2号断裂带发育伸展-走滑构造样式.造成海中凹陷和涠西南凹陷构造特征差异的影响因素包括NW向隐伏断裂、NE向先存断裂的差异及构造反转动力源等.","海中凹陷,涠西南凹陷,构造差异,NW向隐伏断裂,先存断裂,动力源"
